"project_id","title","description","operating_unit","budget","expense"
"00061990","Mainstreaming Environment & Climate Change in Dev plans","This project aims at ensuring that environment and climate change are mainstreamed in most economically important and vulnerable sectors of the economy in Tanzania leading to poverty reduced levels while maintaining environmental integrity.","United Republic of Tanzania","1566205.00","1122382.00"
"00062007","Every Drop Matters","Inclusive community based water management and adaptation to climate change project for catalyzing achievements of MDGs","Regional Center – Istanbul","1563463.00","1384058.00"
"00058660","Scaling up effective malaria control interventions","Round 8 Malaria Grant: Towards universal access: Scaling up effective malaria control interventions in Zimbabwe","Zimbabwe","1558293.00","2203667.00"
"00051278","Integrated Border Management Systems in South Caucasus","Supporting Integrated Border Management Systems in the South Caucasus (SCIBM)","Georgia","1557588.00","1464910.00"
"00068722","Support for the Electoral Cycle in Jordan (2012 - 2015)","Technical assistance to IEC to conduct fair, credible and transparent elections, support the IEC and the Jordanian judiciary to institutionalize a comprehensive electoral dispute resolution mechanism","Jordan","1557469.00","745461.00"
"00025823","AHDR","Arab Regional Human Development Report","Reg Bur for Arab States","1555043.00","1879723.00"
"00061165","Low Emission Capacity Building Programme - GSU","To build capacities in the public sector and industry on low-emission development strategies, MRV, and Nationally Appropriate Mitigation Actions (NAMAs), within the context of the INDCs.","Bureau Policy & Prog Support","1546685.00","1116979.00"
"00061668","Continuing Scale Up of the Response to HIV in Uzbekistan","Contribute to achieving the goal of the National Strategic Programme on HIV of the 2007-2011 and the MDG # 6 target by means of ensuring Universal Access to HIV prevention, treatment, care and support with specific focus on vulnerable populations.","Uzbekistan","1545030.00","1533285.00"
"00041567","Recovery and Rehabilitation Programme (RRP)","Sudan Post-Conflict community Based Recovery and Rehabilitation Programme (RRP) - CA/STABEX/90-99/SU/001","Sudan, Republic of the","1536965.00","1009928.00"
"00058322","Fortalecimiento Democráctico de Organizaciones Políticas","Fortalecimiento democrático de las organizaciones políticas de Bolivia.","Bolivia","1535612.00","1535312.00"
"00041294","UGA05303 Secure Environment for Recovery and Development","Creating a Secure Environment for Recovery and Development in Northern and North Eastern Uganda.","Uganda","1528390.00","1385452.00"
"00061972","Aid Effectiveness and Aid Management","Capacity development support to Government of Tanzania and the Revolutionary Government of Zanzibar in aid management in order to enhance the effectiveness of aid delivery in Tanzania.","United Republic of Tanzania","1528000.00","1380068.00"
"00056915","Promotion of agricultural entrepreneurship for the socioeconomic transformation of rural zones in Benin","Promotion de l'entreprenariat agricole pour faire de l'agriculture la base durable du développement au Bénin","Benin","1524779.00","1400259.00"
"00056616","Accelerating & Improving Public Administration Reform","Strengthening the capacity of Vietnamese Government’s agencies in accelerating and improving PAR efficiency and effectiveness","Viet Nam","1518195.00","1480346.00"
"00059441","Strengthen Communities of Diversity and Peace","Suppport to the South Africa Governemnt to Strengthen Communities of Diversity and Peace DCI-MIGR/2009/226-437","South Africa","1518000.00","1166412.00"
"00040225","2KEN05204 -  Public Sector Reform Management","To contribute to the improvement of the public service management for more efficient, effective and ethical delivery of targetted results for Kenyans","Kenya","1517579.00","1495756.00"
"00058436","Africa Adaptation Program-STP","Supporting Integrated and Comprehensive Approaches to Climate Change Adaptationin Africa: Leadership, demonstration and capacity-building in São Tomé and Príncipe","Sao Tome and Principe","1515995.00","1432273.00"
"00011664","BRA/00/022 Support Public Policies for Sustainable Devel","Apoio às Políticas Públicas de Desenvolvimento Sustentável","Brazil","1509254.00","475438.00"
"00044420","Programa Desarrollo Sostenible de Chiriqui","Fomento del Desarrollo Sostenible de la provincia de Chiriqui potenciando los recursos humanos y naturales.","Panama","1507470.00","825118.00"
"00056766","Governance of the Country Response to HIV & AIDS","This involves Governance of the AIDS response, HIV and AIDS and human development, gender and human rights and “Making the Money Work” as it relates to the Country Cooperating Mechanism (CCM) and its coordination of the activities of the Global Fund.","Nigeria","1507361.00","1348647.00"
"00058320","Programa de Industrias Culturales-Casco Antiguo","Apoyo a la implementación del programa Desarrollo de las Industrias culturales en la Ciudad de Panamá potenciando la Zona del Casco Antiguo.","Panama","1506756.00","424382.00"
"00048802","Support to the National TB Programme","Support of the National Programme “Tuberculosis” in the Syrian Arab Republic - SYR 607-G01-T","Syria","1503193.00","954291.00"
"00058671","Adaptation changement climatique dans les oasis","Programme d'adapatation au changement climatique pour des oasis résilientes","Morocco","1502970.00","1315928.00"
"00066194","Employment Creation in innovative public work programs","The program aims to respond to the urgent need to create short term employment and to build capacities and skills of Egyptian unemployed youth especially in rural area in response to the current economic crisis.","Egypt","1500000.00","1448263.00"
"00058248","African Adaptation Programme & Mainstreaming in MOZ","Climate Change  Adaptation Action and Mainstreaming in Mozambique","Mozambique","1499006.00","1377465.00"
"00056600","BRA/08/021 - Cooperação para o Intercâmbio Internacional, Desenvolvimento e Ampliação das Políticas de Justiça Transicional no Brasil","BRA/08/021 - Cooperação para o Intercâmbio Internacional, Desenvolvimento e Ampliação das Políticas de Justiça Transicional no Brasil","Brazil","1497476.00","150553.00"
"00058851","Climate Change Adaptation(GEF-LDCF)","Reducing vulnerability to climate change by establishing early warning and disaster preparedness systems and support for integrated watershed management in flood prone areas.","Rwanda","1492093.00","996090.00"
"00042795","Clusters y Redes Productivas para el Desarrollo Regional","El objetivo del Proyecto es promover el desarrollo regional a través de la formulación y ejecución de actividades dirigidas a micros, pequeñas y medianas empresas que promuevan la creación y fortalecimiento de clusters y redes productivas","Argentina","1490655.00","1564187.00"
"00011447","ICT FOR DEVELOPMENT STRATEGIES","ICTs for Democratic Governance and Development","Bureau Policy & Prog Support","1490000.00","770476.00"
"00048473","Reg. Initiative on HDR in Asia and the Pacific -Phase II","Regional Initiative on Human Development Reports in Asia and the Pacific, Phase II","Rgnl Center in Bangkok (RCB)","1487296.00","1140125.00"
"00058493","PANA _Appui aux Exploitants Agicoles","Le projet renforce les capacités des agriculteurs à s'adapter au climat. Des variétés résiliantes de haricot, arachide, maïs, manioc et riz, sont sélectionnées dans 4 zones agro-climatiques et multipliées. un calendrier agricole dynamique est préparé.","Democratic Republic of Congo","1485164.00","1376109.00"
"00049571","GOUVERNANCE ECONOMIQUE","Programme d'appui à la Gouvernance Économique en République démocratique du Congo (Programme 2008-2012)","Democratic Republic of Congo","1484537.00","1371666.00"
"00050360","GATE/ PROG NAT PTFM LUTTE PAUVRETE","Programme National Plateformes Multifonctionnelles pour la Lutte contre la Pauvreté","Senegal","1479118.00","1183477.00"
"00061608","Sudan CHF ER Multisector","UNDP Sudan CHF 2010","Sudan, Republic of the","1477224.00","878581.00"
"00048957","BCPR Directorate Workplan","BCPR Programme Support & Operations Cluster Workplan for all Regional Teams","BCPR","1475830.00","1078183.00"
"00061652","Supporting ROL 4 peaceful, just &inclusive scoietie(AOI)","Strengthening capacity of courts, increased access to justice, improved police services, legal aid, improved rule of law policies, and representation mechanism for men, women and other vulnerable groups in Khyber Pakhtunkhwa.","Pakistan","1471477.00","1275664.00"
"00042968","Conservation & sustainable use of medicinal plants","Mainstreaming Conservation and Sustainable Use of Medicinal Plant Diversity in three States","India","1470500.00","1343714.00"
"00067426","Asistencia Programa de Reconversión de Áreas Tabacaleras","Asistencia al Programa de Reconversión de Áreas Tabacaleras (PRAT)","Argentina","1469260.00","0.00"
"00049698","Provincial Governance Strenthening Programme","The Provincial Government Strengthening Programme(PGSP) is a program of the Government of the Solomon Islands that aims to develop the capacity of Provincial governments in the Solomon Islands to deliver services and promote local development.","Solomon Islands","1468000.00","824026.00"
"00065098","Inclusive and Participative Political Institutions","Inclusive and participative  Political institutions promoted and strengthened with a focus on key development priorities. (climate change, extractive industries, women / youth / minority participation).","Bureau Policy & Prog Support","1464792.00","1026803.00"
"00043891","Complexe Parcs W-Arly- Pendjari","Le projet vise à ce que les perspectives pour la conservation à long terme de la biodiversité dans le Complexe W Arly Pendjari aient été bien améliorées selon une progression significative et mesurable des indicateurs de durabilité du système.","Burkina Faso","1464271.00","1550169.00"
"00046338","Support to Tumen Project","UNDP is the operation manager for Greater Tumen Common Fund and UNDP-ROK Trust Fund.","China","1462915.00","1060512.00"
"00066136","Programme d'appui à la gouvernance locale et transition","Le programme vise le renforcement de la gouvernance locale à travers la l'appui au processus de  décentralisation et l'appui direct aux communes.","Chad","1461119.00","853126.00"
