"project_id","title","description","operating_unit","budget","expense"
"00120555","Plan Iniciacion IRDH2020","El plan de iniciación tiene como objeto brindar apoyo a nuestros estados miembros en su camino hacia sus objetivos de desarrollo, y para ayudarlos a avanzar en la pavimentación del camino de tres carriles de productividad, inclusión y resiliencia.","Panama Regional Center","1703543.00","801239.00"
"00092045","Hydrogen Economy Pilot Project","This project aims to demonstrate the application of hydrogen production and technology in the field of manufacturing and consumer, and build the first “Hydrogen City” to demonstrate the hydrogen economy.","China","1701216.00","53338.00"
"00050716","Capacity Development for Aid Effectiveness","Strengthened developing country capacities to integrate into the global economic system, negotiate and manage development finance, and to advocate for global policy coherence in the context of MDG8","Bureau Policy & Prog Support","1698650.00","433987.00"
"00099964","Strengthening Arab Economic Integration for Sustain. Dev","The project aims at good governance in economic and trade development towards the achievement of the 2030 Agenda for Sustainable Development Goals (SDGs).","Reg Bur for Arab States","1694952.00","1042730.00"
"00098883","Programme de renforcement des cap Nat et Locales en RRC","Programme de renforcement des capacités nationales et locales en réduction de risques de catastrophes","Tunisia","1694075.00","408403.00"
"00119450","EU for Agriculture","EU Support to Agriculture Competitiveness and Rural Development in Bosnia and Herzegovina - EU4AGRI","Bosnia and Herzegovina","1693477.00","157476.00"
"00085640","Building an Enabling Environment for Sustainable Develop","The overall project objective is to strategically position Cambodia’s path towards achieving the Sustainable Development Goals related to 1) natural resources management (NRM); 2) circular economy; and 2) clean, affordable and sustainable energy.","Cambodia","1686776.00","913211.00"
"00127318","Joint Programme UNS-Liptako Gourma","Joint Programme UNS-Liptako Gourma","Dakar Regional Service Centre","1686479.00","39224.00"
"00100169","Tax Inspectors Without Borders (TIWB)","Tax Inspectors Without Borders (TIWB) is a joint initiative of the OECD and UNDP designed to support developing countries to strengthen national tax administrations through developing tax audit capacity and to share this knowledge with other countries.","Bureau Policy & Prog Support","1685904.00","495524.00"
"00106407","Strenghening the Conservation of Globally threatened species - GRP","The project will strengthen conservation of globally threatened species in Mozambique through implementation of Conservation Areas Act, improving biodiversity enforcement & expanding PA - community conservancies and rural development action","Mozambique","1677997.00","301481.00"
"00081450","Trinidad& Tobago Healthcare Capacity Building Initiative","The Primary Health Care Initiative project seeks to provide technical assistance to the Government of Trinidad & Tobago to enhance the delivery of health care services in primary health care facilities through the provision of UNV medical professionals.","Trinidad and Tobago","1670400.00","1429561.00"
"00106408","Strenghening the Conservation of Globally threatened species - WCS","The project will strengthen conservation of globally threatened species in Mozambique through implementation of Conservation Areas Act, improving biodiversity enforcement & expanding PA - community conservancies and rural development action","Mozambique","1670265.00","516606.00"
"00087332","Fortalecimiento del Sistema Educativo","El objetivo del proyecto es apoyar y fortalecer el rol rector del Ministerio de Educación en el marco de la actual agenda pública a través del apoyo en el diseño, implementación y evaluación de la política educacional del país.","Chile","1666797.00","1056028.00"
"00087736","Enabling Solid State Lighting Market Transformation & Promotion of Light Emitting Diode (LED) Lighting","This project aims to reduce energy consumption for lighting in China through the improvement of the quality and energy efficiency of lighting products","China","1663997.00","431267.00"
"00124856","Decentralized Governance Promotion Program","Through the Program, UNDP will  assist the government to undertake foundational reforms that lead to more inclusive form of decentralized governance, shared prosperity, and a more capable local government system","Mozambique","1663380.00","1008261.00"
"00127252","COVID-19 Response","Prepare, response and recovery initiatives to address the COVID-10 Pandemic in Ghana","Ghana","1656804.00","757409.00"
"00117665","Malawi Spotlight Initiative Programme","The Spotlight Initiative Programme in Malawi, aimed at targeting the most at risk groups, will accelerate efforts towards elimination of violence against women and girls including sexual gender-based violence and harmful practices.","Malawi","1653529.00","1398272.00"
"00105937","Forest Landscape Restoration in the Mayaga Region","Forest Landscape Restoration in the Mayaga Region","Rwanda","1652974.00","276707.00"
"00044201","DEPRIVED FAMILIES ECONOMIC EMPOWERMENT PROGRAMME DEEP","DEPRIVED fAMILIES ECONOMIC EMPOWERMENT PROGRAMME DEEP to empower and graduate the depressed & deprived Palestinian families (cronic & hard hit poor ) from being receipients of humanitarian assistance to providers of income.","Prog for Palestinian People","1648197.00","1017477.00"
"00062374","BRA/11/008 - Economic and Consumer Rights","Fortalecimento da proteção e defesa da concorrência e dos direitos do consumidor no Brasil","Brazil","1643634.00","365344.00"
"00124120","Paix Durable à travers NEW DEAL et NEXUS en RDC","Paix Durable à travers la mise en œuvre du NEW DEAL et du NEXUS Humanitaire-Développement-Paix en RDC","Democratic Republic of Congo","1643338.00","615041.00"
"00094934","URU/16/004 Programa Equidad y Desarrollo Territorial","El objetivo general del Proyecto es fortalecer el desarrollo territorial con equidad, potenciando el proceso de descentralización, dotando de coherencia a las políticas integrales de planificación del desarrollo territorial.","Uruguay","1642095.00","1159866.00"
"00099903","Programa Ministerio de Vivienda","Fortalecimiento del desarrollo urbano y habitacional inclusivo y sostenible en el marco de las políticas del Ministerio de Vivienda","Chile","1638283.00","810626.00"
"00108032","Building Capacities for Resilient Recovery- Phase II","This project aims at building the resilience of countries in the face of disasters by strengthening national capacities to plan and manage recovery processes in a sustainable and inclusive manner (“Build Back Better”).","Crisis Response Unit","1636875.00","654816.00"
"00111777","Governance for Resilience & Sustainability Project: GRSP","GRSP supports more inclusive, resilient and sustainable growth by: mainstreaming environment, climate change and DRR in target sectors; promoting green investment; and strengthening national and sub-national institutional capacities and implementation.","Myanmar","1634927.00","867520.00"
"00124381","BRA/19/015 Infraestrutura SDI/ ME","BRA/19/015 Planejamento Integrado e Sustentável de Longo Prazo de Infraestrutura Nacional (SDI-SEPEC-ME)","Brazil","1624105.00","14608.00"
"00119442","Innovative Development Policy and Finance for Impact","The project aims to support Government to strengthen capacities to plan and develop innovative policies, monitor progress and diversify sources of development finance.","Rwanda","1622782.00","879644.00"
"00094572","SELP Women's NIC & Voter Registration Campaign","UNDP through Strengthening Electoral and Legislative Processes (SELP) programme will support an ECP-led effort to minimize  the gap between men and women voters in Pakistan in the targeted areas.","Pakistan","1621050.00","1316209.00"
"00117690","Appui Stratégies Développement Phase 2","Le projet vise renforcer le lien entre la programmation budgétaire et la planification du développement basée sur les objectifs de développement durable (ODD)","Benin","1617163.00","1077540.00"
