"project_id","title","description","operating_unit","budget","expense"
"00075414","Programme to establish the Ethiopian International Peace","Sustaining peace operation training in Ethiopia &Africa.. The project aims at sustaining all aspects of peace operation training in Ethiopia and Africa in general and in particular","Ethiopia","790000.00","681009.00"
"00050644","PROGRAMA MARCO DESARROLLO HUMANO LOCAL PDHL 2008-12","Programa Marco de Desarrollo Humano Local (PDHL) - 2008-2012","Cuba","789973.00","792720.00"
"00067513","Strengthening Ug. Disaster Preparedness & Mgt Cap","Project on Strengthening Uganda’s Disaster Preparedness and Management Capacities","Uganda","789755.00","582897.00"
"00071335","Access to Justice: Legal aid to marginalized groups","National and local levels of government and local self-governing bodies have the capacity to implement democratic governance practices, and effectively and strategically plan, finance and implement development initiatives in an inclusive and participator","Tajikistan","788985.00","776888.00"
"00044494","Poverty Reduction for Ethnic Minorities in China","The project aims to alleviate poverty for Ethnic Minorities in Chinia through promotion of culture based traditions. It provides alternative livelihood and opportunities to ethnic minority communities through innovative products development.","China","785570.00","586348.00"
"00074654","Modernisation de l'Etat Civil 2","Modernisation de l'Etat Civil dans le Grand Casablanca Phase 2","Morocco","783106.00","638586.00"
"00042855","Deepening Democracy in Indonesia (IDI)","Programme of Support for Deepening Democracy in Indonesia","Indonesia","781241.00","763932.00"
"00061036","Enhancing Greater Metro Manila’s (GMMA)Institutional Cap","Enhancing Greater Metro Manila’s (GMMA)Institutional Capacities for Effective Disaster/Climate  Risk Management towards Sustainable Development","Philippines","780466.00","769953.00"
"00057698","Human Security through Community Participation-phase I","HUMAN SECURITY THROUGH COMMUNITY PARTICIPATION  (HUS-CO)","Georgia","780181.00","621559.00"
"00062037","Land Rehabilitation","Support for Low Land Rehabilitation and for Agricultural and Livestock Processing.","Guinea-Bissau","779839.00","546764.00"
"00060776","GEF - Wind Hybrid Power Generation (WHyPGen) Market Dev.","Wind Hybrid Power Generation (WHyPGen) Market Development Initiative (Full Size Project)","Indonesia","779419.00","741439.00"
"00049713","Capacity building for climate change","Strengthening national capacities to respond to climate change in Vietnam, reducing vulnerability and controlling GHG emissions","Viet Nam","777600.00","708742.00"
"00066306","Programa Apoyo Integral Desarrollo de Hábitat Sostenible","Programa de Apoyo Integral para el Desarrollo del Hábitat para Familias en Condición de Pobreza","Nicaragua","777314.00","735775.00"
"00071364","Agriculture machinery","SKILLS DEVELOPMENT FOR INCREASING ACCESIBILITY OF AGRICULTURE MACHINERY","Georgia","777098.00","746168.00"
"00049860","BRA/08/002 – Management of Federal Extractive Reserves","BRA/08/002 – Management of Federal Extractive Reserves in the Brazilian Amazon","Brazil","776603.00","743210.00"
"00075186","Reduce of Tuberculosis in Guinea-Bissau","To reduce morbidity and mortality caused by TB across the general population of Guinea-Bissau.","Guinea-Bissau","776063.00","508493.00"
"00011447","ICT FOR DEVELOPMENT STRATEGIES","ICTs for Democratic Governance and Development","Bureau Policy & Prog Support","774433.00","1016091.00"
"00060536","Gender mainstreaming in Climate Change Processes","Gender mainstreaming in Climate Change Processes","Bureau Policy & Prog Support","773079.00","544927.00"
"00056916","Appui au Programme 2009-2013","Projet Appui au Programme 2009-2013","Benin","773000.00","750086.00"
"00059337","MDG BASED POVERTY REDUCTION","Support to MDG-Based Poverty Reduction/Support is designed to UN Joint Vision Programme in Sierra Leone.","Sierra Leone","772061.00","655226.00"
"00050844","BRA/07/013- Prog de Desenv Sustentável de Cadeiras Produ","BRA/07/013 - Programa de Desenvolvimento Sustentável da Cadeia Produtiva Madeira-Móveis na Região Amazônica Brasileira.","Brazil","771803.00","416693.00"
"00013421","Modernizing  the Libyan Metrological Services","Modernizing and Upgrading the  Metrological Services of the Great  Socialist  People's Libyan Arab Jamahiriyah.","Libya","771636.00","13744.00"
"00068311","Governance for Local Economic Development (GLED) - DIM","Programme for strengthening governance capacities at District, Divisional and Provincial levels and improving socio-economic opportunities in vulnerable regions in the country.","Sri Lanka","771037.00","422454.00"
"00049692","Construcción de Ciudadanía","Construcción de ciudadanía y espacios de participación para el desarrollo sustentable","Mexico","770707.00","731455.00"
"00033816","Democratisation and Constitution","Democratisation and Constitution project -Support to Constitution Making process in Somalia","Somalia","770642.00","682623.00"
"00056761","Regional, National & Governorate Strategic Planning for Balanced Spatial Development","Participatory Regional, National & Governorate Strategic Planning for Balanced Spatial Development (SPAD)","Egypt","770630.00","700153.00"
"00045836","Black Sea Trade and Investment Promotion Programme","Black Sea Trade and Investment Promotion Programme","Regional Center – Istanbul","769800.00","742086.00"
"00072017","UNDP Capacity Building Support to Policia National da Timor Leste.","Project providing management capacities to the PNTL leadership should ease the implementation of the PNTL 5 year strategic plan and, if needed, equip the PNTL leadership with change management concepts.","Timor-Leste","769548.00","632671.00"
"00033831","Energy Access policy advisory services","Energy Access policy advisory services","Bureau Policy & Prog Support","767391.00","274140.00"
"00064808","Planification stratégique, Gestion politiques développem","Le Programme a pour but de contribuer à la fourniture d'informations pour éclairer les décisions des parties prenantes pour une meilleure élaboration des stratégies et politiques de développement.","Madagascar","767381.00","648167.00"
"00046266","BCPR COMMON COSTS","BCPR Common Cost Work Plan Budget","BCPR","766000.00","695160.00"
"00070161","Deepening Decentralization Programme","Building on previous collaborative work of the Government of Lesotho and UNDP/UNCDF in the area of decentralization, this project aims to accelerate progress and deepen decentralization in Lesotho.","Lesotho","764639.00","392617.00"
"00025517","BRA/00/036 Modernização da Gestão da Cooperação Técnica","Modernization of the Technical Cooperation Management in Brazil","Brazil","764568.00","381893.00"
"00059629","Southern Thailand Empowerment and Participation","To enhance community empowerment and public participation in local governance processes in the southern region of Thailand","Thailand","763660.00","755777.00"
"00059686","Youth Exchange Programme for the Ministry of Foreign Affairs","Youth Exchange Programme for the Ministry of Foreign Affairs","Saudi Arabia","763000.00","757665.00"
"00060421","Strengthened, accountable & responsive institutions","Strengthened, accountable & responsive institutions for enhanced service delivery.","Botswana","762681.00","1034936.00"
"00049579","Caribbean Large Marine Ecosystem","Sustainable Management of the Shared Living Marine Resources of the Caribbean Large Marine Ecosystem (CLME) and Adjacent Regions","Bureau Policy & Prog Support","761593.00","676904.00"
"00065840","Afghanistan Integrity Initiative","Afghanistan Integrity Initiative","Afghanistan","760566.00","476225.00"
"00057959","Mitigation of HIV/AIDS Impact in Sub-Saharan Africa","ACCELERATING EFFORTS TO ACHIEVE UNIVERSAL ACCESS TO HIV/AIDS PREVENTION, CARE AND TREATMENT IN SUB-SAHARAN AFRICA","Regional SC - Johannesburg","760000.00","694815.00"
"00058318","Suivi Programme National Action Adaptation","L'adoption du Programme National d'Action pour l'Adaptation (PANA) et l'identification des impacts du changement climatique sur les ressources en eau du Cap-Vert","Cape Verde","759669.00","749170.00"
"00049117","Flood Risks Management and Water Harvesting","Flood Risks Management and Water Harvesting for Livelihood Recovery in Baalback-Hermel","Lebanon","759022.00","397363.00"
"00061635","Renewable Energy for Rural Livelihoods","Contribute to economic, environmental and social benefits of the rural people by removing barriers that have hindered the wider promotion and use of renewable energy resources particularly in rural areas of Nepal","Nepal","757868.00","722002.00"
"00061801","Control Tuberculosis en Cuba (Fase II)","Strengthening the Tuberculosis Control Programme in The Republic of Cuba- Phase 2","Cuba","757843.00","660498.00"
"00057026","Appui au Programme","Les ressources, l’impact et les capacites de suivi / evaluation du programme sont ameliores","Haiti","757183.00","435336.00"
"00066340","National Budget Transparency","Support to National Budget Transparency in the Kyrgyz Republic","Kyrgyzstan","752985.00","615767.00"
"00041699","BRA/05/021 – Projeto do Programa ProJovem","Projeto do Programa ProJovem","Brazil","751617.00","282840.00"
"00057704","Support to Pension Fund and Fiscal Policy Reform","Support to pension fund reform and fiscal policy and Regulatory environment including mechanisms facilitating development of pro poor policies and services improved.","Egypt","750831.00","695744.00"
